City;County;GeographicArea;Year;Population;PercentChng_1960;PercentChng_FLAG;Source;geometry
Emeryville;Alameda;Bayside;1,998;6,632;2.4690990320178705;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;1,999;6,824;2.5405807892777363;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,000;6,882;2.562174236783321;true;Census;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,001;7,186;2.675353685778109;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,002;7,181;2.6734921816828;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,003;7,376;2.7460908413998517;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,004;7,483;2.785927029039464;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,005;7,998;2.977661950856292;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,006;8,248;3.0707371556217424;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,007;8,818;3.2829486224869693;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,008;9,362;3.4854802680565897;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,009;9,702;3.612062546537602;true;DOF_E8;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,010;10,080;3.752792256142964;true;Census;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,011;10,176;3.788533134772897;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,012;10,354;3.854802680565897;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,013;10,675;3.974311243484736;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,014;10,926;4.067758749069248;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,015;11,057;4.116530156366344;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,016;11,939;4.444899478778853;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,017;12,087;4.5;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,018;12,142;4.520476545048399;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,019;12,177;4.533507073715562;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,020;12,448;4.634400595681311;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Emeryville;Alameda;Bayside;2,021;12,586;4.68577810871184;true;DOF_E5;POINT (-122.29605724181916 37.838485457500084)
Fremont;Alameda;Bayside;1,960;43,790;1;true;Census;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,970;100,869;2.303471112126056;true;Census;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,971;104,600;2.388673213062343;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,972;109,400;2.4982872802009592;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,973;113,100;2.5827814569536423;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,974;115,900;2.646722996117835;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,975;117,900;2.6923955240922584;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,976;120,000;2.740351678465403;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,977;120,900;2.7609043160538937;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,978;123,400;2.817994976021923;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,979;125,800;2.872802009591231;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,980;131,945;3.0131308517926465;true;Census;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,981;135,300;3.089746517469742;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,982;137,900;3.1491208038364924;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,983;140,000;3.197076958209637;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,984;143,000;3.265585750171272;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,985;146,600;3.3477963005252342;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,986;152,300;3.4779630052523407;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,987;157,100;3.587577072390957;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,988;164,000;3.7451472939027175;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,989;168,700;3.852477734642613;true;DOF_E4;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,990;173,339;3.958415163279288;true;Census;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,991;173,749;3.967778031514044;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,992;175,976;4.018634391413565;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,993;179,760;4.105046814341174;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,994;180,500;4.12194564969171;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,995;181,819;4.152066681890843;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,996;183,838;4.198173098881023;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,997;187,891;4.290728476821192;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,998;193,557;4.420118748572733;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;1,999;197,708;4.514912080383649;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,000;203,413;4.645192966430692;true;Census;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,001;206,040;4.705183831925097;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,002;207,639;4.741699018040649;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,003;207,481;4.738090888330669;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,004;206,694;4.720118748572734;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,005;206,712;4.720529801324504;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,006;206,454;4.7146380452158025;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,007;207,358;4.735282027860242;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,008;209,257;4.778648093171957;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,009;211,506;4.8300068508791965;true;DOF_E8;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,010;214,089;4.888992920758164;true;Census;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,011;216,519;4.944485042247089;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,012;219,537;5.013404886960493;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,013;222,310;5.076729846997031;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,014;225,712;5.154418817081526;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,015;228,474;5.2174925782142045;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,016;230,089;5.254373144553551;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,017;231,713;5.291459237268783;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,018;232,107;5.300456725279744;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,019;232,601;5.311737839689426;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,020;233,132;5.323863895866636;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Fremont;Alameda;Bayside;2,021;234,239;5.34914364010048;true;DOF_E5;POINT (-121.99537541560937 37.5303549755)
Hayward;Alameda;Bayside;1,960;72,700;1;true;Census;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,970;93,058;1.2800275103163687;true;Census;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,971;94,100;1.2943603851444292;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,972;95,100;1.3081155433287484;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,973;95,100;1.3081155433287484;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,974;95,000;1.3067400275103165;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,975;95,400;1.312242090784044;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,976;96,000;1.3204951856946354;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,977;96,400;1.3259972489683631;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,978;95,000;1.3067400275103165;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,979;94,400;1.2984869325997248;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,980;93,585;1.2872764786795048;true;Census;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,981;95,400;1.312242090784044;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,982;96,800;1.3314993122420908;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,983;99,500;1.3686382393397525;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,984;101,100;1.390646492434663;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,985;102,400;1.408528198074278;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,986;104,000;1.4305364511691885;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,987;105,600;1.452544704264099;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,988;107,500;1.478679504814305;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,989;109,800;1.5103163686382393;true;DOF_E4;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,990;111,343;1.5315405777166438;true;Census;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,991;116,033;1.5960522696011004;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,992;119,862;1.6487207702888582;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,993;123,002;1.6919119669876204;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,994;124,768;1.716203576341128;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,995;126,020;1.7334250343878954;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,996;127,306;1.7511141678129298;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,997;130,247;1.7915680880330125;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,998;133,533;1.836767537826685;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;1,999;135,687;1.8663961485557083;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,000;140,030;1.9261348005502064;true;Census;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,001;141,444;1.9455845942228336;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,002;141,850;1.9511691884456672;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,003;141,263;1.943094910591472;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,004;140,681;1.935089408528198;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,005;140,530;1.933012379642366;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,006;140,305;1.929917469050894;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,007;140,720;1.9356258596973863;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,008;141,495;1.9462861072902335;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,009;142,642;1.962063273727648;true;DOF_E8;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,010;144,186;1.9833012379642363;true;Census;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,011;145,888;2.006712517193948;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,012;148,530;2.043053645116919;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,013;151,183;2.079546079779917;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,014;153,185;2.1070839064649243;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,015;155,345;2.1367950481430538;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,016;157,121;2.1612242090784046;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,017;158,799;2.184305364511692;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,018;158,896;2.185639614855571;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,019;159,272;2.1908115543328748;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,020;159,266;2.190729023383769;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Hayward;Alameda;Bayside;2,021;158,089;2.174539202200825;true;DOF_E5;POINT (-122.09143684942146 37.6251950035)
Livermore;Alameda;InlandCoastalDelta;1,960;16,058;1;true;Census;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,970;37,703;2.347926267281106;true;Census;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,971;40,100;2.497197658487981;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,972;43,150;2.6871341387470418;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,973;45,850;2.8552746294681777;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,974;47,550;2.961140864366671;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,975;49,250;3.067007099265164;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,976;49,700;3.095030514385353;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,977;49,700;3.095030514385353;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,978;49,750;3.098144227176485;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,979;48,700;3.0327562585627104;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,980;48,349;3.0108979947689627;true;Census;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,981;48,600;3.026528832980446;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,982;49,400;3.07634823763856;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,983;50,200;3.1261676422966747;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,984;51,000;3.175987046954789;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,985;52,200;3.25071615394196;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,986;53,200;3.3129904097646032;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,987;53,700;3.344127537675925;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,988;54,600;3.4001743679163035;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,989;55,100;3.4313114958276247;true;DOF_E4;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,990;56,741;3.5335035496325817;true;Census;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,991;57,678;3.5918545273383984;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,992;59,027;3.675862498443144;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,993;60,811;3.7869597708307383;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,994;61,680;3.841076099140616;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,995;63,058;3.926890023664217;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,996;64,370;4.0085938473035245;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,997;66,697;4.153506040602815;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,998;69,538;4.330427201394944;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;1,999;72,112;4.490721135882426;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,000;73,464;4.574915929754639;true;Census;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,001;74,422;4.634574666832731;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,002;75,560;4.705442769958899;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,003;76,332;4.75351849545398;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,004;76,660;4.773944451363806;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,005;78,019;4.858575165026778;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,006;78,482;4.887408145472661;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,007;79,374;4.942956781666459;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,008;79,890;4.975090297670943;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,009;80,482;5.011956657117947;true;DOF_E8;POINT (-121.75587137858065 37.68045352650005)
Livermore;Alameda;InlandCoastalDelta;2,010;80,968;5.042221945447752;true;Census;POINT (-121.75587137858065 37.68045352650005)
